job_name,instance_count,label_failed_instance_count,first_start_time,primary_machine_id,unique_machines,seq_no_mean,total_seq_no_mean,job_failure,task_count,unique_task_count,total_instances,max_instances_per_task,mean_instances_per_task,dag_depth,fan_in_mean,fan_in_max,root_task_ratio,plan_cpu_mean,plan_cpu_max,plan_cpu_sum,plan_mem_mean,plan_mem_max,plan_mem_sum,resource_product_sum,task_start_min,parallelism_proxy,dependency_density,cpu_mem_ratio,critical_path_proxy,dag_complexity,machine_cpu_mean,machine_cpu_max,machine_mem_mean,machine_mem_max,machine_net_in_mean,machine_net_out_mean,machine_disk_mean,machine_pressure,machine_id_x,machine_id_y,time_stamp,submit_hour,submit_day,sin_hour,cos_hour,prev_failure_rate_200,prev_arrival_gap_200,local_arrival_density_200,cx_dag,cx_pressure,cx_repetition,cx_parallel,cx_resource,complexity_score
j_1155017,1032,0,150459,m_1049,936,1.0,1.0,0,2.0,2.0,1032.0,561.0,516.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.44,0.49,0.88,44.0,150457.0,344.0,0.16666666666666666,113.63636337809916,12.663003699787382,11.038834757787749,,,,,,,,,,,,17.0,1.0,-0.9659258262890683,-0.25881904510252063,0.03,98.885,0.010112757243262376,0.6608295066579944,0.0,0.8098945253635067,0.9999999999953542,0.11760460796205227,0.48737372199553525
j_888966,48,0,150537,m_127,43,1.0,1.0,0,1.0,1.0,48.0,48.0,48.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,150537.0,24.0,0.0,499.9999975,3.8918202981106265,5.584967478670571,,,,,,,,,,,,17.0,1.0,-0.9659258262890683,-0.25881904510252063,0.03,98.97,0.01010407194099222,0.3343388486748631,0.0,0.03766951280760496,0.11150240194705839,0.05345663998275103,0.1306959378130711
j_989829,125,0,150684,m_102,125,1.0,1.0,0,3.0,3.0,125.0,123.0,41.666666666666664,4.0,3.0,3.0,0.0,15.0,30.0,45.0,0.043333333333333335,0.05,0.13,2.15,150681.0,31.25,0.75,346.15383816568067,19.28112626242015,13.222576268071368,,,,,,,,,,,,17.0,1.0,-0.9659258262890683,-0.25881904510252063,0.03,99.275,0.01007302946361118,0.7915571474437426,0.0,0.09809768960313792,0.14518541920189892,0.005746588798145736,0.27482159887360014
j_935422,2,0,150695,m_1143,2,1.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.2,0.2,0.4,20.0,150695.0,0.6666666666666666,0.16666666666666666,249.99999875,1.3862943611198906,5.19722457733622,,,,,,,,,,,,17.0,1.0,-0.9659258262890683,-0.25881904510252063,0.03,99.87,0.010013016921998599,0.3111269829461773,0.0,0.0015695630336502067,0.0030972889429738437,0.05345663998275103,0.10205661867775945
j_130227,4,0,150723,m_1147,4,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,50.0,50.0,50.0,0.39,0.39,0.39,19.5,150723.0,2.0,0.0,128.20512787639709,1.6094379124341003,3.3025850929940455,,,,,,,,,,,,17.0,1.0,-0.9659258262890683,-0.25881904510252063,0.03,99.38,0.01006238679814852,0.19770616424524481,0.0,0.0031391260673004134,0.009291866828921531,0.05212022398318225,0.06899453180548407
j_833349,31,0,150723,m_1225,31,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,-0.9659258262890683,-0.25881904510252063,0.03,99.06,0.010094891984655763,0.0,0.0,0.0,0.0,0.0,0.0
j_1600352,2,0,150816,m_2617,2,1.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,100.0,100.0,200.0,0.345,0.39,0.69,69.0,150816.0,0.6666666666666666,0.16666666666666666,289.85507162360847,1.3862943611198906,5.19722457733622,,,,,,,,,,,,17.0,1.0,-0.9659258262890683,-0.25881904510252063,0.03,98.98,0.010103051121438673,0.3111269829461773,0.0,0.0015695630336502067,0.0030972889429738437,0.18442540794049106,0.12170193387142045
j_950906,1,1,150946,,1,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,28.45,41.0,76.55,79.0,39.759,32.6195,6.05,0.3701666666666666,m_2147,m_2147,134340.0,17.0,1.0,-0.9659258262890683,-0.25881904510252063,0.03,99.26,0.01007455168245013,0.0,0.6922734046219174,0.0,0.0,0.0,0.17306835115547936
j_1641593,1,1,151130,m_2546,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,100.0,100.0,100.0,0.1,0.1,0.1,10.0,151127.0,0.5,1.0,999.99999,2.0794415416798357,6.386294361119891,,,,,,,,,,,,17.0,1.0,-0.9659258262890683,-0.25881904510252063,0.035,99.875,0.010012515644555695,0.38230953217723085,0.0,0.0007847815168251034,0.002322966707230383,0.026728319991375513,0.1191682698854839
j_808590,1,1,151277,,1,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,37.7,50.0,87.7,90.0,39.8285,31.960500000000003,5.8,0.43733333333333335,m_2298,m_2298,141460.0,18.0,1.0,-1.0,-1.8369701987210297e-16,0.04,100.735,0.009927036283317616,0.0,0.8178862736280558,0.0,0.0,0.0,0.20447156840701394
j_1047684,22,0,151288,m_1093,22,1.0,1.0,0,15.0,15.0,22.0,5.0,1.4666666666666666,5.0,0.8,4.0,0.4,100.0,100.0,1500.0,0.37466666666666665,0.49,5.62,562.0,151287.0,1.375,0.05,266.9039138783703,8.958797346140274,14.908082938168931,,,,,,,,,,,,18.0,1.0,-1.0,-1.8369701987210297e-16,0.045,100.88,0.009912767644726409,0.8924584260396141,0.0,0.017265193370152275,0.006388158444883553,0.9999999999973272,0.42128553058373863
j_1591587,374,0,151326,m_101,358,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,-1.0,-1.8369701987210297e-16,0.045,100.165,0.009983527180152748,0.0,0.0,0.0,0.0,0.0,0.0
j_2163414,1,0,151390,m_2940,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,-1.0,-1.8369701987210297e-16,0.045,100.115,0.00998851320980872,0.0,0.0,0.0,0.0,0.0,0.0
j_1729541,8689,0,151526,m_165,3760,1.0,1.0,0,6.0,6.0,8689.0,8684.0,1448.1666666666667,4.0,0.8333333333333334,3.0,0.5,50.0,50.0,300.0,0.265,0.39,1.59,79.5,151589.0,1241.2857142857142,0.11904761904761905,188.67924457102168,36.27741071470082,18.01583836731475,,,,,,,,,,,,18.0,1.0,-1.0,-1.8369701987210297e-16,0.045,100.06,0.009994003597841295,0.9999999999401359,0.0,0.9999999999992152,0.9999999999953542,0.21249014393143534,0.6318735215709415
